LE_ID,ENGLISH,COUNTY,GUID,P14_100k,EventDate
1340411,CORK CITY NORTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999440000001,0.0,2020/08/31  
1340411,CORK CITY NORTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999440000001,11.9,2020/08/24  
1340411,CORK CITY NORTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999440000001,0.0,2020/08/17  
1340411,CORK CITY NORTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999440000001,0.0,2020/08/10  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,60.8,2020/11/23  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,81.8,2020/11/16  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,182.3,2020/11/09  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,315.6,2020/11/02  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,425.4,2020/10/26  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,425.4,2020/10/19  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,226.7,2020/10/12  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,93.5,2020/10/05  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,79.5,2020/09/28  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,44.4,2020/09/21  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,0.0,2020/09/14  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,18.7,2020/09/07  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,23.4,2020/08/31  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,0.0,2020/08/24  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,0.0,2020/08/17  
1340412,CORK CITY SOUTH EAST LEA-6,CORK,2ae19629-3ef4-13a3-e055-999990000001,0.0,2020/08/10  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,59.4,2020/11/23  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,66.0,2020/11/16  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,61.6,2020/11/09  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,103.4,2020/11/02  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,132.0,2020/10/26  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,116.6,2020/10/19  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,123.2,2020/10/12  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,110.0,2020/10/05  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,59.4,2020/09/28  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,19.8,2020/09/21  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,0.0,2020/09/14  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,0.0,2020/09/07  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,0.0,2020/08/31  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,0.0,2020/08/24  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,0.0,2020/08/17  
1340402,MIDLETON LEA-7,CORK,2ae19629-3f65-13a3-e055-000000000001,0.0,2020/08/10  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,33.0,2020/11/23  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,56.1,2020/11/16  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,158.5,2020/11/09  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,237.8,2020/11/02  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,234.5,2020/10/26  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,191.5,2020/10/19  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,109.0,2020/10/12  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,42.9,2020/10/05  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,19.8,2020/09/28  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,0.0,2020/09/21  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,16.5,2020/09/14  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,0.0,2020/09/07  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,0.0,2020/08/31  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,0.0,2020/08/24  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,0.0,2020/08/17  
1340407,SKIBBEREEN-WEST CORK LEA-5,CORK,2ae19629-3f42-13a3-e055-000000000001,0.0,2020/08/10  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,42.3,2020/11/23  
